direction,model,seed,accuracy,balanced_accuracy,macro_f1,weighted_f1,n_cells,error_prevalence,error_auroc_predictive,error_auprc_predictive,error_auroc_latent,error_auprc_latent,nll,brier,ece_equal_frequency,ece_equal_width,aurc,aurc_latent,median_predictive_uncertainty,median_latent_uncertainty,spearman_upred_ulatent,spearman_upred_ulatent_p,spearman_ulatent_neglog_trueclass,spearman_ulatent_neglog_trueclass_p,median_latent_uncertainty_correct,median_latent_uncertainty_incorrect,median_predictive_uncertainty_correct,median_predictive_uncertainty_incorrect,error_rate_top_10pct,error_rate_top_20pct,error_rate_bottom_20pct,error_enrichment_top10_over_bottom20,source_training_epochs,query_epochs,runtime,gpu_peak_mb,rss_peak_mb
direction_B,scvi_matched,1,0.75,0.5753536772965012,0.5707669476871889,0.7164324414817353,5964,0.25,0.8509953828343036,0.5969335045679829,0.4617200932699559,0.2201645211577195,0.8446472707606427,0.3535429276525009,0.0495471077565776,0.04954771839936736,0.07528532923642876,0.2523679073764604,0.14069083333015442,0.08967895805835724,-0.04159491115487539,0.0013137241061110725,-0.03371786967917366,0.009210984484584421,0.09097842872142792,0.08683442324399948,0.06275135278701782,0.4053354859352112,0.6577181208053692,0.5959765297569153,0.005029337803855826,130.77628635346758,200,200,155.128777386999,309.50439453125,6296.68359375
direction_B,scvi_matched,2,0.778504359490275,0.6220224837240542,0.6114909059169635,0.7490534772805836,5964,0.221495640509725,0.8546178198301987,0.5829924502421219,0.5142658162198048,0.2406902749379683,0.6889239898509647,0.31653144529292154,0.02443736276916017,0.02345666666106039,0.06294097002543537,0.2216678952583634,0.14716112613677979,0.11084210872650146,0.1578326756644931,1.4254459329827498e-34,0.12482011917070744,3.839119774121187e-22,0.1106882095336914,0.1115967258810997,0.08154618740081787,0.41697388887405396,0.6459731543624161,0.5699916177703269,0.003352891869237217,192.6614932885906,200,175,142.76949549200071,309.50439453125,6296.68359375
direction_B,scvi_matched,3,0.755365526492287,0.5894752996994054,0.5844995089746119,0.7243573817067454,5964,0.24463447350771295,0.874269013410581,0.663581842969044,0.4567426794841464,0.2100330208074677,0.7423752792683521,0.3317534915840252,0.04561807602983763,0.04619461951601194,0.06688321021528293,0.22992166428011057,0.1356629729270935,0.09524533152580261,-0.0561867500560819,1.4141606799711744e-05,-0.06449368588802919,6.20272979856581e-07,0.0962861180305481,0.09236906468868256,0.06533253192901611,0.4321139454841614,0.7466442953020134,0.6504610226320201,0.003352891869237217,222.6866610738255,200,200,159.39132683399998,309.50439453125,2915.95703125
direction_B,scvi_matched,4,0.7518443997317237,0.6224898553337893,0.6208253115953314,0.7237013395127404,5964,0.24815560026827632,0.8450318851411626,0.5978400506692806,0.4664889577356125,0.2419214046754491,0.6895819741423774,0.3391738961707391,0.037784931485401865,0.03622554437745184,0.07771827137478345,0.2700509179543149,0.14812400937080383,0.07652651518583298,0.10998663920696149,1.6232726199125368e-17,0.09069150838338506,2.269703812968747e-12,0.07678218185901642,0.07539290934801102,0.08038347959518433,0.4033684730529785,0.6728187919463087,0.5909471919530596,0.00586756077116513,114.6675455417066,200,200,160.385860192,309.50439453125,2915.95703125
direction_B,scvi_matched,5,0.750335345405768,0.5776663414991425,0.5682531471606488,0.7043739736555601,5964,0.24966465459423207,0.8432300933099715,0.5999340908809795,0.4963395627525503,0.2435561505741155,0.7844794074255356,0.35919645120718396,0.06634407904746147,0.06391825023751223,0.07749729578812102,0.25049306572649094,0.10632488131523132,0.0741729587316513,-0.0877384318005631,1.1413888021905103e-11,-0.017868906073256745,0.16765383677156245,0.07418607920408249,0.07410943508148193,0.05061030387878418,0.36515265703201294,0.6828859060402684,0.5943000838222967,0.003352891869237217,203.67072147651007,200,184,151.16667514199798,309.50439453125,4000.5
direction_B,scvi_matched,6,0.7590543259557344,0.5906258615569643,0.581423107838228,0.7283366732194116,5964,0.2409456740442656,0.8519957345542457,0.6033022509486203,0.42673265287268114,0.2033518772835751,0.7932342580509949,0.33989886507710526,0.05247056387279916,0.0499106993902497,0.07253393997310312,0.2674963392789008,0.13569647073745728,0.10022573173046112,-0.09895010421427441,1.8765940013417048e-14,-0.10655805293139169,1.5717032943400405e-16,0.10206018388271332,0.09664689004421234,0.07884818315505981,0.38632750511169434,0.6778523489932886,0.5968147527242247,0.009220452640402346,73.51616839536304,200,200,159.17853235599978,309.50439453125,4000.5
direction_B,scvi_matched,7,0.7644198524480215,0.6305073242281679,0.6265401674764485,0.7354100695216799,5964,0.23558014755197854,0.8498695240496488,0.6094226612910864,0.45798487056614,0.21376691730782832,0.674122581832578,0.3254071872941828,0.03497649691274388,0.031462553541265335,0.07089079878009534,0.24926635217060625,0.1192164421081543,0.08891106396913528,-0.14368361088731157,7.015016909609242e-29,-0.06894078545062518,9.858604464507771e-08,0.08942954987287521,0.08663253486156464,0.05849659442901611,0.4179123044013977,0.6895973154362416,0.5850796311818944,0.0075440067057837385,91.4099552572707,200,200,158.50023460800003,309.50439453125,4000.5
direction_B,scvi_matched,8,0.7712944332662642,0.6317243894318184,0.6271213496695894,0.7536348510014294,5964,0.22870556673373574,0.8732999171235497,0.6330440878748668,0.48421315185515745,0.23407284384654292,0.7309452613071467,0.3153821928659502,0.03251033346777711,0.0330007632883262,0.060553468401970574,0.2455743667904713,0.14672619104385376,0.09847395122051239,0.21002076041569573,1.9415021682514685e-60,0.15741463046588963,2.1382130811475805e-34,0.0986647754907608,0.09738360345363617,0.08131584525108337,0.45156046748161316,0.7046979865771812,0.6144174350377201,0.003352891869237217,210.17617449664428,200,136,130.9404509849992,309.50439453125,4000.5
direction_B,scvi_matched,9,0.7608987256874581,0.6192115303110362,0.6132595369679534,0.7261175624849123,5964,0.2391012743125419,0.8689761447202585,0.6335290154916673,0.568194819869242,0.29205344709461023,0.7345393228846162,0.3277721752895915,0.03295044644937508,0.03343017520239335,0.06573383627125515,0.20710166805774957,0.1291206181049347,0.08481696248054504,0.15078689380906438,1.1411752134170841e-31,0.18512918116457033,3.9433055361145135e-47,0.08417868614196777,0.08756154030561447,0.05569455027580261,0.46355339884757996,0.7164429530201343,0.6345347862531433,0.002514668901927913,284.90548098434004,200,200,158.7844420040019,309.50439453125,4000.5
direction_B,scvi_matched,10,0.7704560697518444,0.611358887803333,0.6009370049918908,0.7352945027999274,5964,0.2295439302481556,0.8627850801717813,0.6064425387574675,0.4126257540073968,0.18397651307033663,0.7329722831220357,0.32072747647180494,0.03076617732534147,0.03197902056253014,0.06318573140385869,0.2553144650395572,0.16422691941261292,0.09306085109710693,-0.12597794854793412,1.5789193434201255e-22,-0.1339756802460348,2.717981466911856e-25,0.09399706870317459,0.09049172699451447,0.09162068367004395,0.4378092885017395,0.6711409395973155,0.5934618608549874,0.0008382229673093043,800.6711409395973,200,200,160.45665584299786,309.50439453125,4000.5
direction_B,scvi_matched,11,0.7597250167672703,0.6113447230572681,0.5956176926731691,0.7245127076951906,5964,0.24027498323272972,0.8462117908991066,0.6099820502305459,0.3501896603424991,0.17808233385235175,0.7625629356551582,0.3415030222917333,0.03569403560588538,0.03288964316308859,0.07451228412994433,0.31124004062039806,0.14706236124038696,0.09195365756750107,-0.34877412478845266,3.581230473249463e-170,-0.34008494038971016,2.2771650779158567e-161,0.0943320244550705,0.08352009207010269,0.08612781763076782,0.42082124948501587,0.6879194630872483,0.597652975691534,0.010058675607711651,68.39065995525726,200,185,151.15556452200144,309.50439453125,4000.5
direction_B,scvi_matched,12,0.7657612340710932,0.6085125869520839,0.6061533325302735,0.732234042000027,5964,0.23423876592890677,0.8689274257343028,0.6053400418877889,0.5330820101694347,0.26510495727321415,0.7049989273485648,0.32051908462451906,0.032538758417170466,0.03069097232410846,0.06322348879429308,0.2170055445291131,0.15918061137199402,0.08998538553714752,0.11340757368150328,1.568711288321429e-18,0.14941084233137258,4.058818634268639e-31,0.08960308134555817,0.09116369485855103,0.08073759078979492,0.45697909593582153,0.662751677852349,0.6127409891031014,0.002514668901927913,263.5542505592841,200,200,160.2932577899992,309.50439453125,4000.5
direction_B,scvi_matched,13,0.7620724346076458,0.6328499659356559,0.6069815283655254,0.7293804685296713,5964,0.23792756539235413,0.8561784085385283,0.6494712216131486,0.35007043339992916,0.17842735612907923,0.7740382037926574,0.33698361512800984,0.03816344507543294,0.03723731103567449,0.0709347018221147,0.30054171528935086,0.12066730856895447,0.08413973450660706,-0.31871717264584587,6.78245928155623e-141,-0.31492615590137507,1.965506676985876e-137,0.08684809505939484,0.07780852913856506,0.06317734718322754,0.4316421151161194,0.7432885906040269,0.6345347862531433,0.006705783738474434,110.8429110738255,200,200,160.71321310300118,309.50439453125,4000.5
direction_B,scvi_matched,14,0.7342387659289068,0.595026516373734,0.5851535428591336,0.698112768309092,5964,0.2657612340710932,0.8496943038289284,0.6395729331428441,0.5815750250514536,0.3434617909166698,0.8064457190607366,0.3703752949977284,0.0640449267577837,0.06325683112635382,0.08372423928950438,0.21541949235551605,0.10475152730941772,0.09779009222984314,0.15877696067891608,5.680529629210381e-35,0.18200956295256798,1.3729872760090851e-45,0.09701327979564667,0.10034526884555817,0.044100165367126465,0.4216364622116089,0.7281879194630873,0.6454316848281643,0.004191114836546521,173.74563758389263,200,170,148.9316708589995,309.50439453125,4000.5
direction_B,scvi_matched,15,0.755365526492287,0.6165446123894058,0.6157351087216737,0.7206468096670503,5964,0.24463447350771295,0.8340833694037315,0.5817812521753826,0.43224579497763127,0.21220727305959375,0.7724784397177338,0.3532949363051765,0.05052314108046486,0.046901527245039897,0.07855846440545233,0.2784098707880935,0.12565112113952637,0.09572036564350128,-0.2353972700910932,6.902866985831518e-76,-0.16655937900806086,2.3271937787858445e-38,0.09734932333230972,0.08973614126443863,0.06928753852844238,0.3803529143333435,0.6409395973154363,0.5733445096395641,0.002514668901927913,254.88031319910516,200,200,165.90460309800073,309.50439453125,4000.5
direction_B,scvi_matched,16,0.755533199195171,0.6000484115114515,0.5881667374237463,0.7181156833074838,5964,0.24446680080482897,0.84826335804661,0.6089951200318379,0.5220420935475759,0.2617051936089566,0.7979508340417403,0.34960322246925124,0.06079061070518316,0.059067638382305665,0.07472964439941192,0.23835232958284178,0.1039569079875946,0.07492074370384216,0.10166886945106574,3.537078332714219e-15,0.12660061331718164,9.757812544622487e-23,0.07464172691106796,0.07630077004432678,0.05284756422042847,0.38215482234954834,0.6694630872483222,0.6051969823973177,0.00586756077116513,114.09563758389261,200,200,192.23706977799702,309.50439453125,4000.5
direction_B,scvi_matched,17,0.743963782696177,0.6093304845881876,0.5836203876504055,0.7049011060215481,5964,0.2560362173038229,0.8471737557265,0.6446429411214004,0.6036339503245539,0.32194214869637106,0.7643469797873229,0.35623026884648473,0.044325153702541455,0.04243883967029818,0.08152993560716404,0.1957890543366412,0.1651434600353241,0.0889311134815216,0.34038033372254856,1.1553782359952385e-161,0.36202625283339873,3.793900362234477e-184,0.08768974989652634,0.0934886485338211,0.1020469069480896,0.4185152053833008,0.75,0.6429170159262364,0.006705783738474434,111.84375,200,200,188.1853631269987,309.50439453125,4000.5
direction_B,scvi_matched,18,0.7699530516431925,0.6118650387243106,0.606991051968843,0.7325493656467326,5964,0.2300469483568075,0.8446280640180412,0.5690700833795977,0.33469770281183653,0.165085461269198,0.7641184703470716,0.33341177120176263,0.02849976176747055,0.02994132207333041,0.0690236563515402,0.3080120057669805,0.14481228590011597,0.11331093311309814,-0.3152276033363354,1.0472002224915992e-137,-0.3237957412999786,1.2998705769569524e-145,0.1153995618224144,0.10510483384132385,0.08034980297088623,0.40760552883148193,0.6426174496644296,0.5582564962279967,0.003352891869237217,191.66065436241612,200,200,195.95082733100026,309.50439453125,4000.5
direction_B,scvi_matched,19,0.7575452716297787,0.6121035198623668,0.5959559041627231,0.7245820723942917,5964,0.24245472837022133,0.8575905384149585,0.6290536136351644,0.49290903085062543,0.24545458956292748,0.7873650715818935,0.3420605088874332,0.03730148736619854,0.0360299343834141,0.07225861604681376,0.2536043096288974,0.1868499517440796,0.08297763764858246,0.02864591709095112,0.026951004213097745,0.031203981434948857,0.01595822219022511,0.08303835988044739,0.08282863348722458,0.109447181224823,0.4384281039237976,0.7181208053691275,0.6144174350377201,0.010896898575020955,65.90139390810532,200,200,206.13657313599833,309.50439453125,4000.5
direction_B,totalvi,0,0.7845405767940979,0.6269622332487363,0.6157476799755611,0.7621321542809399,5964,0.21545942320590208,0.873314578009369,0.6139366488085434,0.6636422528675604,0.3303979698554572,0.558148884399083,0.28769000291148733,0.03724701841512356,0.03995579245764484,0.05597298960138324,0.13843456671591248,0.14904221892356873,0.04265698045492172,0.5056988360471384,0.0,0.4980497252362715,0.0,0.04115696996450424,0.04784407466650009,0.09477740526199341,0.4374205470085144,0.6677852348993288,0.6026823134953898,0.004191114836546521,159.33355704697985,200,200,269.6597618989981,379.4755859375,2895.54296875
direction_B,totalvi,1,0.7251844399731724,0.6201258724326871,0.6101999641645781,0.7296253878771141,5964,0.2748155600268276,0.8123872232822071,0.5555183240710331,0.6562903504533639,0.39314643793616755,0.662662011179752,0.36147958458881985,0.05640575282730408,0.056176692857029115,0.09835817635909515,0.1827321469943433,0.19363361597061157,0.04581698030233383,0.346194564518872,1.5735486192737148e-167,0.39896656407931685,9.149447839548123e-227,0.04437829926609993,0.050309717655181885,0.11848467588424683,0.3719961643218994,0.5922818791946308,0.5616093880972338,0.0008382229673093043,706.5922818791946,200,200,275.980953493,379.4755859375,3188.75390625
direction_B,totalvi,2,0.795439302481556,0.7004381766930136,0.6869075207835412,0.7963653892366261,5964,0.204560697518444,0.8401676492135017,0.5374379819404532,0.6017146766925607,0.2971853294371041,0.5436719639887324,0.2863904907124651,0.05007542701754131,0.051809059737074045,0.06048462103214263,0.15210216400625218,0.21754860877990723,0.047483526170253754,0.3643629903252674,1.1089003361731912e-186,0.3348888482586606,3.078271253465506e-156,0.04692869633436203,0.05024617165327072,0.15316367149353027,0.4659516513347626,0.6124161073825504,0.5331098072087175,0.002514668901927913,243.5374720357942,200,200,270.44731776899994,379.4755859375,3438.2421875
direction_B,totalvi,3,0.8197518443997317,0.6820096191360213,0.6714806524889094,0.8106045132259164,5964,0.18024815560026827,0.8704005670061411,0.5410934861632158,0.5925951471504612,0.22896754336230035,0.4997247691188909,0.2523268814673542,0.027593180817057826,0.02604509233468973,0.043368168280701905,0.13218657367622483,0.1298466920852661,0.046629928052425385,0.39797379212254624,1.513887406211058e-225,0.3940780610244592,8.359635529263772e-221,0.04606444016098976,0.04942230135202408,0.08127367496490479,0.41668927669525146,0.5889261744966443,0.5247275775356245,0.0,inf,200,200,276.78250906000017,379.4755859375,3753.5859375
direction_B,totalvi,4,0.8101945003353455,0.6550385837838318,0.6596235270807813,0.7928843811792531,5964,0.1898054996646546,0.880108939519809,0.6005469075442069,0.5840669644946528,0.23937407376777037,0.5396625553650584,0.26352722018144453,0.028354235698039874,0.027569678025526276,0.04483388994059283,0.13979672489140257,0.1228150725364685,0.04891296103596687,0.4632737761769367,0.0,0.42495825488801303,3.41637862311887e-260,0.048435088247060776,0.05064314231276512,0.06946033239364624,0.4639623463153839,0.674496644295302,0.5666387259010897,0.0,inf,200,200,278.91678452099995,379.4755859375,4058.91015625
direction_B,totalvi,5,0.8209255533199196,0.6858035912532103,0.6905121193964824,0.8130564844973638,5964,0.1790744466800805,0.8688631780739761,0.5359554168331065,0.5573366089569411,0.2068914552487358,0.4713321588494527,0.24593308077588844,0.02367450661662439,0.02556727345130892,0.043491490273090114,0.14353088050974355,0.1369880735874176,0.046685121953487396,0.25930485390523195,3.0542292458065283e-92,0.24388514374788373,1.7221062667835336e-81,0.046502288430929184,0.04732140153646469,0.08461129665374756,0.44219139218330383,0.5989932885906041,0.5247275775356245,0.0,inf,200,200,355.0026050410015,379.4755859375,4000.5
direction_B,totalvi,6,0.789738430583501,0.6425174807629359,0.6400794363436805,0.7625381898848882,5964,0.21026156941649898,0.8584808866404575,0.569460240171479,0.6036036699546589,0.26669521388993156,0.5670383466995739,0.29051537394970794,0.03214282414043294,0.02996696427834265,0.057505691368171845,0.14540490134985784,0.14843720197677612,0.04400650039315224,0.2842879511990332,2.8657551355510586e-111,0.31052567262777425,1.7743452179631642e-133,0.04297574982047081,0.046559203416109085,0.09965094923973083,0.4088858962059021,0.6426174496644296,0.5708298407376362,0.0008382229673093043,766.6426174496645,200,200,376.33737712999937,379.4755859375,4000.5
direction_B,totalvi,7,0.7701207243460765,0.637216476724759,0.6383357317866795,0.7672028515924041,5964,0.22987927565392355,0.847133390281059,0.5778253128351002,0.620825017869612,0.3036258014417833,0.5851949376900868,0.305992375951466,0.016978117721661228,0.013450508143960158,0.06789326110766404,0.15722763472737733,0.1610890030860901,0.049405600875616074,0.4636702959351874,0.0,0.44381042556614225,2.376056825645402e-286,0.04780229926109314,0.05375291779637337,0.08029025793075562,0.4417017102241516,0.6375838926174496,0.5666387259010897,0.0,inf,200,200,343.34444416899896,379.4755859375,4000.5
direction_B,totalvi,8,0.7868879946344735,0.6736363850985223,0.6714112586180564,0.7776283168207265,5964,0.2131120053655265,0.8615775743138541,0.5694027285054215,0.6157970347050858,0.31138870605505864,0.5495225127367118,0.2867413609976069,0.041305913701703445,0.04200084816032333,0.05773983189325,0.15234165790031562,0.1745556890964508,0.0495709553360939,0.37268761804507566,6.967913872619238e-196,0.3622302037918931,2.2842597913701517e-184,0.04848000779747963,0.053570233285427094,0.12057095766067505,0.4351092576980591,0.6291946308724832,0.5766974015088013,0.0008382229673093043,750.6291946308725,200,200,308.79949808200035,379.4755859375,4000.5
direction_B,totalvi,9,0.8028169014084507,0.6669177169746794,0.6620293748074845,0.7912753326713676,5964,0.19718309859154928,0.8663002638398718,0.5647748864203056,0.5842685654044408,0.24215924717489418,0.5438396246799417,0.2759147786033302,0.044130740491117426,0.04173192931532782,0.05059417987090561,0.14449519704278277,0.18636870384216309,0.042455658316612244,0.360642581448402,1.17407579453091e-182,0.3384545829194023,9.505487265812372e-160,0.04172758013010025,0.04470293968915939,0.12019240856170654,0.45618346333503723,0.6342281879194631,0.5498742665549036,0.002514668901927913,252.21140939597316,200,200,285.6016621439994,379.4755859375,4000.5
direction_B,totalvi,10,0.7971160295103957,0.6637747165320006,0.6618304383532385,0.781080234966213,5964,0.2028839704896043,0.8759810790043703,0.6144421014906626,0.5941606372363247,0.28326122006628923,0.5785242836428222,0.28246112327489886,0.048585569894529695,0.04727730127257601,0.05123567481124052,0.15594426273390652,0.17878204584121704,0.04271072521805763,0.4119333383196921,4.52611475985251e-243,0.3970753085522903,1.9030526143759704e-224,0.041923314332962036,0.045299775898456573,0.11189928650856018,0.4621029496192932,0.6862416107382551,0.5934618608549874,0.003352891869237217,204.67156040268458,200,200,275.9483924069991,379.4755859375,4000.5
direction_B,totalvi,11,0.7355801475519785,0.6146697161352254,0.6174381892471521,0.7227785090370584,5964,0.26441985244802146,0.8315015005856208,0.5861530495747245,0.6797607330934959,0.4254833752623327,0.6715284142946373,0.3519672906203578,0.03703335156423144,0.03575584900051375,0.08894779287208322,0.15825726046507033,0.19501575827598572,0.048673808574676514,0.5227639845015296,0.0,0.5288845562988856,0.0,0.046506367623806,0.054478682577610016,0.1216423511505127,0.4173792004585266,0.6577181208053692,0.5934618608549874,0.006705783738474434,98.08221476510067,200,200,276.65589667600034,379.4755859375,4000.5
direction_B,totalvi,12,0.7652582159624414,0.6820131105604241,0.6846090491136612,0.7671301879519906,5964,0.2347417840375587,0.8496359709527984,0.5728312085849337,0.6430278890697383,0.3519078287007984,0.5812635104880827,0.307933022422383,0.022387257454221,0.022271439423103778,0.06896446694252364,0.16030492141941197,0.19852972030639648,0.05155393108725548,0.4888521433679653,0.0,0.4501119432131586,1.8039668727645084e-295,0.05018327012658119,0.05688616633415222,0.10871583223342896,0.46982845664024353,0.6342281879194631,0.5808885163453479,0.0,inf,200,200,278.1022705790001,379.4755859375,4000.5
direction_B,totalvi,13,0.8006371562709591,0.6875521264034476,0.6623938033766046,0.7975019798634977,5964,0.19936284372904092,0.8669497443846075,0.5764496683488946,0.6367450319023862,0.286938649709984,0.5355671688086272,0.2746604703945524,0.029937657911772702,0.03382475334104078,0.05086213692312639,0.13024914927744988,0.1630696952342987,0.04301854223012924,0.34516359304262934,1.7626986678497584e-166,0.33687377913952166,3.4670850989940894e-158,0.041863538324832916,0.04773813486099243,0.09732210636138916,0.46941864490509033,0.6375838926174496,0.5557418273260687,0.0,inf,200,200,277.7490267910016,379.4755859375,4000.5
direction_B,totalvi,14,0.7820254862508383,0.6049291478080456,0.6111567972298156,0.7590817596799913,5964,0.21797451374916163,0.8547659651669085,0.5909603923510763,0.6447888078902231,0.32729820239196955,0.6114898998812474,0.30302127871833945,0.018423491180702627,0.017480567962151118,0.06200371218240652,0.1493221172014766,0.14736464619636536,0.04559367895126343,0.5329270254287204,0.0,0.5080083359338966,0.0,0.04412257298827171,0.05026358738541603,0.08997422456741333,0.4373337924480438,0.6661073825503355,0.5800502933780386,0.0016764459346186086,397.33305369127515,200,200,284.06743858200025,379.4755859375,4000.5
direction_B,totalvi,15,0.8003018108651911,0.6722857518341679,0.6577414522561212,0.790874938136484,5964,0.19969818913480886,0.8456633072648537,0.5377476963289142,0.5507997599849279,0.23901005752005233,0.5711770654542382,0.28553236062150733,0.03823668434266513,0.039617748779889966,0.057118227163504585,0.1608203452276625,0.19176024198532104,0.045609332621097565,0.4154582977081167,1.2489557921253187e-247,0.3748899072333155,2.306312298949872e-198,0.045582886785268784,0.04581485316157341,0.13477855920791626,0.4406886100769043,0.6006711409395973,0.5331098072087175,0.003352891869237217,179.15016778523488,200,200,278.66864879100103,379.4755859375,4000.5
direction_B,totalvi,16,0.7729711602951039,0.6381867626488714,0.6440023488281904,0.7552342134097576,5964,0.22702883970489604,0.8574697930451111,0.5757156520569677,0.592344367296065,0.2730323340494545,0.5768372485319375,0.30325543912775765,0.04007262008490778,0.04093067925660743,0.06380615747761058,0.1646272529181986,0.12217369675636292,0.04353784769773483,0.24517852016129726,2.3055928469585362e-82,0.2737244551490524,5.615400512742835e-103,0.04262341558933258,0.04563647508621216,0.07213065028190613,0.40731242299079895,0.6459731543624161,0.5800502933780386,0.0016764459346186086,385.3229865771812,200,200,281.1584856620011,379.4755859375,4000.5
direction_B,totalvi,17,0.7798457411133467,0.647037831329652,0.6486543216084408,0.7750042904512285,5964,0.22015425888665324,0.8432311848355668,0.5493631396272433,0.5931324009135446,0.2636294676433285,0.5870885354302561,0.3043677185411463,0.019730854881921122,0.017288317957594446,0.06552806667400521,0.16365807115836123,0.17694970965385437,0.044114500284194946,0.46335989191431803,0.0,0.4242907811950233,2.6886704271468163e-259,0.0431273877620697,0.047151610255241394,0.11084878444671631,0.4411078095436096,0.6208053691275168,0.5624476110645432,0.0016764459346186086,370.31040268456377,200,200,279.6646878699976,379.4755859375,4000.5
direction_B,totalvi,18,0.8041582830315225,0.7091219426070283,0.6842089317566663,0.8068170612175074,5964,0.19584171696847752,0.8590550987123974,0.5343503810787844,0.6370669907571378,0.29129018242269045,0.5392189761566952,0.2738952939701224,0.02819284459914561,0.034606615514922376,0.051327995495943954,0.1250028819407077,0.16794639825820923,0.04678259417414665,0.3725717552036758,9.398340927799262e-196,0.3679284750026484,1.371143429470869e-190,0.04557669907808304,0.05125558376312256,0.10953298211097717,0.4360346794128418,0.5838926174496645,0.5339480301760269,0.0,inf,200,200,280.20304097900043,379.4755859375,4000.5
direction_B,totalvi,19,0.7868879946344735,0.6688946209892975,0.6609568088191211,0.784749636891681,5964,0.2131120053655265,0.8570732344387568,0.5785334917036502,0.5462804052371888,0.2558192433256311,0.5953728410315285,0.298982063964058,0.051871281744328854,0.05164682545332523,0.05991967233951498,0.1819027863514545,0.2137204110622406,0.04680732637643814,0.38983390041278443,1.0376691339523504e-215,0.3493323865947598,9.523243179790284e-171,0.0464019812643528,0.04803892597556114,0.1438004970550537,0.4875972270965576,0.6526845637583892,0.5926236378876781,0.002514668901927913,259.5508948545861,200,200,277.4370307959998,379.4755859375,4000.5
