true,predicted,normalized,direction,model,seed,label_level
Treg,cDC2,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
cDC2,cDC2,0.928,pbmc10k_to_pbmc5k,scvi_matched,4,l2
dnT,cDC2,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
gdT,cDC2,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
pDC,cDC2,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
B intermediate,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
B memory,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
B naive,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD14 Mono,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD16 Mono,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD4 CTL,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD4 Naive,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD4 TCM,dnT,0.009174311926605505,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD4 TEM,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD8 Naive,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD8 TCM,dnT,0.029411764705882353,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD8 TEM,dnT,0.006802721088435374,pbmc10k_to_pbmc5k,scvi_matched,4,l2
Eryth,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
ILC,dnT,0.01020408163265306,pbmc10k_to_pbmc5k,scvi_matched,4,l2
MAIT,dnT,0.041666666666666664,pbmc10k_to_pbmc5k,scvi_matched,4,l2
NK,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
NK_CD56bright,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
Treg,dnT,0.03389830508474576,pbmc10k_to_pbmc5k,scvi_matched,4,l2
cDC2,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
dnT,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
gdT,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
pDC,dnT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
B intermediate,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
B memory,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
B naive,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD14 Mono,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD16 Mono,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD4 CTL,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD4 Naive,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD4 TCM,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD4 TEM,gdT,0.003676470588235294,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD8 Naive,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD8 TCM,gdT,0.058823529411764705,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD8 TEM,gdT,0.061224489795918366,pbmc10k_to_pbmc5k,scvi_matched,4,l2
Eryth,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
ILC,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
MAIT,gdT,0.041666666666666664,pbmc10k_to_pbmc5k,scvi_matched,4,l2
NK,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
NK_CD56bright,gdT,0.13333333333333333,pbmc10k_to_pbmc5k,scvi_matched,4,l2
Treg,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
cDC2,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
dnT,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
gdT,gdT,0.36619718309859156,pbmc10k_to_pbmc5k,scvi_matched,4,l2
pDC,gdT,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
B intermediate,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
B memory,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
B naive,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD14 Mono,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD16 Mono,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD4 CTL,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD4 Naive,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD4 TCM,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD4 TEM,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD8 Naive,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD8 TCM,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
CD8 TEM,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
Eryth,pDC,0.011627906976744186,pbmc10k_to_pbmc5k,scvi_matched,4,l2
ILC,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
MAIT,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
NK,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
NK_CD56bright,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
Treg,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
cDC2,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
dnT,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
gdT,pDC,0.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
pDC,pDC,1.0,pbmc10k_to_pbmc5k,scvi_matched,4,l2
B intermediate,B intermediate,0.7727272727272727,pbmc10k_to_pbmc5k,totalvi,4,l2
B memory,B intermediate,0.34177215189873417,pbmc10k_to_pbmc5k,totalvi,4,l2
B naive,B intermediate,0.140625,pbmc10k_to_pbmc5k,totalvi,4,l2
CD14 Mono,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD16 Mono,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 CTL,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 Naive,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TCM,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TEM,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 Naive,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TCM,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TEM,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Eryth,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
ILC,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
MAIT,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK_CD56bright,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Treg,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
cDC2,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
dnT,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
gdT,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
pDC,B intermediate,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B intermediate,B memory,0.21212121212121213,pbmc10k_to_pbmc5k,totalvi,4,l2
B memory,B memory,0.6455696202531646,pbmc10k_to_pbmc5k,totalvi,4,l2
B naive,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD14 Mono,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD16 Mono,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 CTL,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 Naive,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TCM,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TEM,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 Naive,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TCM,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TEM,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Eryth,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
ILC,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
MAIT,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK_CD56bright,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Treg,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
cDC2,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
dnT,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
gdT,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
pDC,B memory,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B intermediate,B naive,0.015151515151515152,pbmc10k_to_pbmc5k,totalvi,4,l2
B memory,B naive,0.012658227848101266,pbmc10k_to_pbmc5k,totalvi,4,l2
B naive,B naive,0.859375,pbmc10k_to_pbmc5k,totalvi,4,l2
CD14 Mono,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD16 Mono,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 CTL,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 Naive,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TCM,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TEM,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 Naive,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TCM,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TEM,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Eryth,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
ILC,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
MAIT,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK_CD56bright,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Treg,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
cDC2,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
dnT,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
gdT,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
pDC,B naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B intermediate,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B memory,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B naive,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD14 Mono,CD14 Mono,0.9957310565635006,pbmc10k_to_pbmc5k,totalvi,4,l2
CD16 Mono,CD14 Mono,0.12213740458015267,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 CTL,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 Naive,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TCM,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TEM,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 Naive,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TCM,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TEM,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Eryth,CD14 Mono,0.6046511627906976,pbmc10k_to_pbmc5k,totalvi,4,l2
ILC,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
MAIT,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK_CD56bright,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Treg,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
cDC2,CD14 Mono,0.096,pbmc10k_to_pbmc5k,totalvi,4,l2
dnT,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
gdT,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
pDC,CD14 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B intermediate,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B memory,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B naive,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD14 Mono,CD16 Mono,0.0010672358591248667,pbmc10k_to_pbmc5k,totalvi,4,l2
CD16 Mono,CD16 Mono,0.8778625954198473,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 CTL,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 Naive,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TCM,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TEM,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 Naive,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TCM,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TEM,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Eryth,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
ILC,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
MAIT,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK_CD56bright,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Treg,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
cDC2,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
dnT,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
gdT,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
pDC,CD16 Mono,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B intermediate,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B memory,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B naive,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD14 Mono,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD16 Mono,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 CTL,CD4 CTL,0.2926829268292683,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 Naive,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TCM,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TEM,CD4 CTL,0.007352941176470588,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 Naive,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TCM,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TEM,CD4 CTL,0.06802721088435375,pbmc10k_to_pbmc5k,totalvi,4,l2
Eryth,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
ILC,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
MAIT,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK_CD56bright,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Treg,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
cDC2,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
dnT,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
gdT,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
pDC,CD4 CTL,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B intermediate,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B memory,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B naive,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD14 Mono,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD16 Mono,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 CTL,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 Naive,CD4 Naive,0.8174603174603174,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TCM,CD4 Naive,0.16819571865443425,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TEM,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 Naive,CD4 Naive,0.0625,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TCM,CD4 Naive,0.058823529411764705,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TEM,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Eryth,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
ILC,CD4 Naive,0.02040816326530612,pbmc10k_to_pbmc5k,totalvi,4,l2
MAIT,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK_CD56bright,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Treg,CD4 Naive,0.2033898305084746,pbmc10k_to_pbmc5k,totalvi,4,l2
cDC2,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
dnT,CD4 Naive,0.7142857142857143,pbmc10k_to_pbmc5k,totalvi,4,l2
gdT,CD4 Naive,0.014084507042253521,pbmc10k_to_pbmc5k,totalvi,4,l2
pDC,CD4 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B intermediate,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B memory,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B naive,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD14 Mono,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD16 Mono,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 CTL,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 Naive,CD4 TCM,0.17989417989417988,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TCM,CD4 TCM,0.746177370030581,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TEM,CD4 TCM,0.17279411764705882,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 Naive,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TCM,CD4 TCM,0.029411764705882353,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TEM,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Eryth,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
ILC,CD4 TCM,0.5,pbmc10k_to_pbmc5k,totalvi,4,l2
MAIT,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK_CD56bright,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Treg,CD4 TCM,0.4406779661016949,pbmc10k_to_pbmc5k,totalvi,4,l2
cDC2,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
dnT,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
gdT,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
pDC,CD4 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B intermediate,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B memory,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B naive,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD14 Mono,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD16 Mono,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 CTL,CD4 TEM,0.6585365853658537,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 Naive,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TCM,CD4 TEM,0.045871559633027525,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TEM,CD4 TEM,0.7794117647058824,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 Naive,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TCM,CD4 TEM,0.29411764705882354,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TEM,CD4 TEM,0.047619047619047616,pbmc10k_to_pbmc5k,totalvi,4,l2
Eryth,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
ILC,CD4 TEM,0.19387755102040816,pbmc10k_to_pbmc5k,totalvi,4,l2
MAIT,CD4 TEM,0.041666666666666664,pbmc10k_to_pbmc5k,totalvi,4,l2
NK,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK_CD56bright,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Treg,CD4 TEM,0.03389830508474576,pbmc10k_to_pbmc5k,totalvi,4,l2
cDC2,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
dnT,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
gdT,CD4 TEM,0.028169014084507043,pbmc10k_to_pbmc5k,totalvi,4,l2
pDC,CD4 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B intermediate,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B memory,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B naive,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD14 Mono,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD16 Mono,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 CTL,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 Naive,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TCM,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TEM,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 Naive,CD8 Naive,0.8958333333333334,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TCM,CD8 Naive,0.11764705882352941,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TEM,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Eryth,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
ILC,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
MAIT,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK_CD56bright,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Treg,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
cDC2,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
dnT,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
gdT,CD8 Naive,0.014084507042253521,pbmc10k_to_pbmc5k,totalvi,4,l2
pDC,CD8 Naive,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B intermediate,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B memory,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B naive,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD14 Mono,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD16 Mono,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 CTL,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 Naive,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TCM,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 TEM,CD8 TCM,0.003676470588235294,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 Naive,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TCM,CD8 TCM,0.35294117647058826,pbmc10k_to_pbmc5k,totalvi,4,l2
CD8 TEM,CD8 TCM,0.013605442176870748,pbmc10k_to_pbmc5k,totalvi,4,l2
Eryth,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
ILC,CD8 TCM,0.01020408163265306,pbmc10k_to_pbmc5k,totalvi,4,l2
MAIT,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
NK_CD56bright,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
Treg,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
cDC2,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
dnT,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
gdT,CD8 TCM,0.014084507042253521,pbmc10k_to_pbmc5k,totalvi,4,l2
pDC,CD8 TCM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B intermediate,CD8 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B memory,CD8 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
B naive,CD8 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD14 Mono,CD8 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD16 Mono,CD8 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
CD4 CTL,CD8 TEM,0.0,pbmc10k_to_pbmc5k,totalvi,4,l2
